Word;DocNumber;Weight
CHANGES;913;2.5671873293019916
CHANGES;948;2.5671873293019916
CHANGES;963;2.5671873293019916
CHANGES;992;2.5671873293019916
CHANGES;1006;5.134374658603983
CHANGES;1026;2.5671873293019916
CHANGES;1033;2.5671873293019916
CHANGES;1043;7.701561987905975
CHANGES;1044;2.5671873293019916
CHANGES;1045;2.5671873293019916
CHANGES;1066;2.5671873293019916
CHANGES;1120;2.5671873293019916
CHANGES;1125;2.5671873293019916
CHANGES;1157;2.5671873293019916
CHANGES;1167;2.5671873293019916
CHANGES;1188;2.5671873293019916
CHANGES;1190;2.5671873293019916
CHANGES;1197;7.701561987905975
CHANGES;1206;5.134374658603983
CHANGES;1223;2.5671873293019916
CHANGES;1231;2.5671873293019916
CHANGING;327;7.122866658599083
CHANNEL;1026;7.122866658599083
CHAOTIC;430;7.122866658599083
CHAPTER;180;5.738988730390821
CHAPTER;360;5.738988730390821
CHAPTER;990;11.477977460781641
CHAPTER;1041;5.738988730390821
CHARACTER;162;5.516649360865024
CHARACTER;509;5.516649360865024
CHARACTER;540;5.516649360865024
CHARACTER;820;5.516649360865024
CHARACTER;980;5.516649360865024
CHARACTERISE;112;6.430525604644662
CHARACTERISE;866;6.430525604644662
CHARACTERISED;292;6.025865973825314
CHARACTERISED;837;6.025865973825314
CHARACTERISED;1113;6.025865973825314
CHARACTERISES;895;7.122866658599083
CHARACTERISTIC;17;3.5671825191364164
CHARACTERISTIC;47;3.5671825191364164
CHARACTERISTIC;58;3.5671825191364164
CHARACTERISTIC;60;3.5671825191364164
CHARACTERISTIC;64;3.5671825191364164
CHARACTERISTIC;96;3.5671825191364164
CHARACTERISTIC;190;3.5671825191364164
CHARACTERISTIC;202;3.5671825191364164
CHARACTERISTIC;230;3.5671825191364164
CHARACTERISTIC;260;3.5671825191364164
CHARACTERISTIC;268;3.5671825191364164
CHARACTERISTIC;270;3.5671825191364164
CHARACTERISTIC;300;3.5671825191364164
CHARACTERISTIC;314;3.5671825191364164
CHARACTERISTIC;325;3.5671825191364164
CHARACTERISTIC;344;3.5671825191364164
CHARACTERISTIC;358;3.5671825191364164
CHARACTERISTIC;362;3.5671825191364164
CHARACTERISTIC;470;3.5671825191364164
CHARACTERISTIC;490;3.5671825191364164
CHARACTERISTIC;548;3.5671825191364164
CHARACTERISTIC;558;3.5671825191364164
CHARACTERISTIC;564;3.5671825191364164
CHARACTERISTIC;579;3.5671825191364164
CHARACTERISTIC;582;3.5671825191364164
CHARACTERISTIC;613;3.5671825191364164
CHARACTERISTIC;702;3.5671825191364164
CHARACTERISTIC;714;3.5671825191364164
CHARACTERISTIC;719;3.5671825191364164
CHARACTERISTIC;722;3.5671825191364164
CHARACTERISTIC;892;3.5671825191364164
CHARACTERISTIC;1048;3.5671825191364164
CHARACTERISTIC;1125;3.5671825191364164
CHARACTERISTIC;1170;3.5671825191364164
CHARACTERISTIC;1192;3.5671825191364164
CHARACTERISTIC;1208;3.5671825191364164
CHARACTERISTICS;20;3.9631912920025454
CHARACTERISTICS;23;3.9631912920025454
CHARACTERISTICS;45;3.9631912920025454
CHARACTERISTICS;72;3.9631912920025454
CHARACTERISTICS;100;3.9631912920025454
CHARACTERISTICS;236;3.9631912920025454
CHARACTERISTICS;285;3.9631912920025454
CHARACTERISTICS;309;3.9631912920025454
CHARACTERISTICS;368;3.9631912920025454
CHARACTERISTICS;416;3.9631912920025454
CHARACTERISTICS;566;3.9631912920025454
CHARACTERISTICS;571;3.9631912920025454
CHARACTERISTICS;586;3.9631912920025454
CHARACTERISTICS;771;3.9631912920025454
CHARACTERISTICS;793;3.9631912920025454
CHARACTERISTICS;819;3.9631912920025454
CHARACTERISTICS;887;3.9631912920025454
CHARACTERISTICS;913;3.9631912920025454
CHARACTERISTICS;935;3.9631912920025454
CHARACTERISTICS;1003;3.9631912920025454
CHARACTERISTICS;1007;3.9631912920025454
CHARACTERISTICS;1031;3.9631912920025454
CHARACTERISTICS;1090;3.9631912920025454
CHARACTERISTICS;1195;3.9631912920025454
CHARACTERIZATION;67;4.827513417131532
CHARACTERIZATION;142;4.827513417131532
CHARACTERIZATION;165;4.827513417131532
CHARACTERIZATION;386;4.827513417131532
CHARACTERIZATION;499;4.827513417131532
CHARACTERIZATION;530;4.827513417131532
CHARACTERIZATION;565;4.827513417131532
CHARACTERIZATION;573;4.827513417131532
CHARACTERIZATION;857;4.827513417131532
CHARACTERIZATION;1086;4.827513417131532
CHARACTERIZATIONS;444;7.122866658599083
CHARACTERIZE;139;6.025865973825314
CHARACTERIZE;532;6.025865973825314
CHARACTERIZE;584;6.025865973825314
CHARACTERIZED;16;3.923160749838602
CHARACTERIZED;56;3.923160749838602
CHARACTERIZED;60;3.923160749838602
CHARACTERIZED;148;3.923160749838602
CHARACTERIZED;309;3.923160749838602
CHARACTERIZED;367;3.923160749838602
CHARACTERIZED;440;3.923160749838602
CHARACTERIZED;532;3.923160749838602
CHARACTERIZED;561;3.923160749838602
CHARACTERIZED;568;3.923160749838602
CHARACTERIZED;574;3.923160749838602
CHARACTERIZED;604;3.923160749838602
CHARACTERIZED;629;3.923160749838602
CHARACTERIZED;655;3.923160749838602
CHARACTERIZED;661;3.923160749838602
CHARACTERIZED;662;3.923160749838602
CHARACTERIZED;763;3.923160749838602
CHARACTERIZED;830;3.923160749838602
CHARACTERIZED;857;3.923160749838602
CHARACTERIZED;876;3.923160749838602
CHARACTERIZED;902;3.923160749838602
CHARACTERIZED;1095;3.923160749838602
CHARACTERIZED;1157;3.923160749838602
CHARACTERIZED;1170;3.923160749838602
CHARACTERIZED;1208;3.923160749838602
CHARACTERIZING;347;6.430525604644662
CHARACTERIZING;1038;6.430525604644662
CHARGE;444;7.122866658599083
CHARGED;430;6.025865973825314
CHARGED;892;6.025865973825314
CHARGED;1053;6.025865973825314
CHARGES;173;7.122866658599083
CHART;585;7.122866658599083
CHARTS;902;6.430525604644662
CHARTS;911;6.430525604644662
CHASE;919;7.122866658599083
CHEAP;109;5.738988730390821
CHEAP;116;5.738988730390821
CHEAP;294;5.738988730390821
CHEAP;1028;5.738988730390821
CHECK;315;7.122866658599083
CHECKED;127;7.122866658599083
CHECKS;1083;7.122866658599083
CHECKUPS;783;7.122866658599083
CHELATION;741;7.122866658599083
CHEMICAL;40;4.302474002971928
CHEMICAL;78;4.302474002971928
CHEMICAL;321;4.302474002971928
CHEMICAL;386;4.302474002971928
CHEMICAL;398;4.302474002971928
CHEMICAL;410;4.302474002971928
CHEMICAL;439;8.604948005943855
CHEMICAL;496;4.302474002971928
CHEMICAL;539;4.302474002971928
CHEMICAL;652;17.20989601188771
CHEMICAL;777;4.302474002971928
CHEMICAL;801;4.302474002971928
CHEMICAL;856;4.302474002971928
CHEMICAL;875;4.302474002971928
CHEMICAL;950;4.302474002971928
CHEMICAL;1030;4.302474002971928
CHEMICAL;1092;4.302474002971928
CHEMICALLY;652;6.430525604644662
CHEMICALLY;895;6.430525604644662
CHEMICALS;634;5.738988730390821
CHEMICALS;652;5.738988730390821
CHEMICALS;861;5.738988730390821
CHEMICALS;1088;5.738988730390821
CHEMIST;1122;6.430525604644662
CHEMIST;1123;6.430525604644662
CHEMISTRY;500;17.21696619117246
CHEMISTRY;634;5.738988730390821
CHEMISTRY;943;5.738988730390821
CHEMISTRY;1122;17.21696619117246
CHEMISTS;1122;12.861051209289323
CHEMISTS;1123;6.430525604644662
CHEMORECEPTIVE;268;14.245733317198166
CHEMOTACTIC;1102;7.122866658599083
CHEMOTHERAPEUTIC;782;6.430525604644662
CHEMOTHERAPEUTIC;945;6.430525604644662
CHEMOTHERAPY;179;4.827513417131532
CHEMOTHERAPY;188;4.827513417131532
CHEMOTHERAPY;200;4.827513417131532
CHEMOTHERAPY;451;4.827513417131532
CHEMOTHERAPY;782;4.827513417131532
CHEMOTHERAPY;922;4.827513417131532
CHEMOTHERAPY;945;4.827513417131532
CHEMOTHERAPY;1078;4.827513417131532
CHEMOTHERAPY;1090;4.827513417131532
CHEMOTHERAPY;1227;4.827513417131532
CHENODEOXYCHOLIC;660;6.025865973825314
CHENODEOXYCHOLIC;725;6.025865973825314
CHENODEOXYCHOLIC;994;6.025865973825314
CHENODEOXYCHOLYLGLYCINE;994;7.122866658599083
CHEST;60;3.622771073941245
CHEST;111;3.622771073941245
CHEST;244;3.622771073941245
CHEST;276;3.622771073941245
CHEST;331;7.24554214788249
CHEST;347;3.622771073941245
CHEST;382;7.24554214788249
CHEST;396;3.622771073941245
CHEST;473;3.622771073941245
CHEST;487;3.622771073941245
CHEST;489;3.622771073941245
CHEST;599;3.622771073941245
CHEST;703;7.24554214788249
CHEST;736;10.868313221823735
CHEST;753;3.622771073941245
CHEST;778;7.24554214788249
CHEST;787;3.622771073941245
CHEST;812;10.868313221823735
CHEST;890;3.622771073941245
CHEST;920;3.622771073941245
CHEST;923;3.622771073941245
CHEST;944;3.622771073941245
CHEST;948;3.622771073941245
CHEST;1012;10.868313221823735
CHEST;1034;10.868313221823735
CHEST;1071;3.622771073941245
CHEST;1073;3.622771073941245
CHEST;1082;3.622771073941245
CHEST;1110;3.622771073941245
CHEST;1138;14.49108429576498
CHEST;1149;7.24554214788249
CHEST;1152;10.868313221823735
CHEST;1169;3.622771073941245
CHEST;1232;3.622771073941245
CHEWING;673;7.122866658599083
CHICH;888;7.122866658599083
CHICKEN;143;6.430525604644662
CHICKEN;257;6.430525604644662
CHICOUTIMI;222;7.122866658599083
CHIEF;667;7.122866658599083
CHIEFLY;133;6.430525604644662
CHIEFLY;709;6.430525604644662
CHILD;14;2.9018793647476446
CHILD;32;2.9018793647476446
CHILD;34;2.9018793647476446
CHILD;56;2.9018793647476446
CHILD;57;2.9018793647476446
CHILD;58;2.9018793647476446
CHILD;70;2.9018793647476446
CHILD;91;2.9018793647476446
CHILD;103;2.9018793647476446
CHILD;127;2.9018793647476446
CHILD;134;2.9018793647476446
CHILD;136;2.9018793647476446
CHILD;186;5.803758729495289
CHILD;207;5.803758729495289
CHILD;208;2.9018793647476446
CHILD;212;2.9018793647476446
CHILD;213;2.9018793647476446
CHILD;220;2.9018793647476446
CHILD;233;2.9018793647476446
CHILD;239;5.803758729495289
CHILD;252;2.9018793647476446
CHILD;256;2.9018793647476446
CHILD;276;2.9018793647476446
CHILD;286;2.9018793647476446
CHILD;297;2.9018793647476446
CHILD;299;2.9018793647476446
CHILD;325;2.9018793647476446
CHILD;333;5.803758729495289
CHILD;339;2.9018793647476446
CHILD;355;2.9018793647476446
CHILD;380;2.9018793647476446
CHILD;417;2.9018793647476446
CHILD;426;2.9018793647476446
CHILD;468;2.9018793647476446
CHILD;470;5.803758729495289
CHILD;477;2.9018793647476446
CHILD;489;2.9018793647476446
CHILD;496;2.9018793647476446
CHILD;506;5.803758729495289
CHILD;507;8.705638094242934
CHILD;514;2.9018793647476446
CHILD;517;2.9018793647476446
CHILD;518;8.705638094242934
CHILD;526;2.9018793647476446
CHILD;527;2.9018793647476446
CHILD;552;2.9018793647476446
CHILD;586;11.607517458990579
CHILD;596;5.803758729495289
CHILD;615;2.9018793647476446
CHILD;618;2.9018793647476446
CHILD;628;2.9018793647476446
CHILD;642;2.9018793647476446
CHILD;659;2.9018793647476446
CHILD;687;5.803758729495289
CHILD;699;2.9018793647476446
CHILD;703;11.607517458990579
CHILD;716;2.9018793647476446
CHILD;760;5.803758729495289
CHILD;797;2.9018793647476446
CHILD;818;2.9018793647476446
CHILD;838;2.9018793647476446
CHILD;938;2.9018793647476446
CHILD;941;2.9018793647476446
CHILD;943;2.9018793647476446
CHILD;947;2.9018793647476446
CHILD;971;2.9018793647476446
CHILD;974;5.803758729495289
CHILD;984;2.9018793647476446
CHILD;1015;2.9018793647476446
CHILD;1084;8.705638094242934
CHILD;1169;2.9018793647476446
CHILD;1189;2.9018793647476446
CHILDHOOD;65;4.0049588271720085
CHILDHOOD;67;4.0049588271720085
CHILDHOOD;202;4.0049588271720085
CHILDHOOD;237;4.0049588271720085
CHILDHOOD;252;4.0049588271720085
CHILDHOOD;286;4.0049588271720085
CHILDHOOD;297;4.0049588271720085
CHILDHOOD;300;4.0049588271720085
CHILDHOOD;545;8.009917654344017
CHILDHOOD;601;4.0049588271720085
CHILDHOOD;616;4.0049588271720085
CHILDHOOD;643;12.014876481516026
CHILDHOOD;719;8.009917654344017
CHILDHOOD;776;4.0049588271720085
CHILDHOOD;791;4.0049588271720085
CHILDHOOD;902;4.0049588271720085
CHILDHOOD;933;4.0049588271720085
CHILDHOOD;934;4.0049588271720085
CHILDHOOD;944;4.0049588271720085
CHILDHOOD;978;4.0049588271720085
CHILDHOOD;990;4.0049588271720085
CHILDHOOD;1084;4.0049588271720085
CHILDHOOD;1232;4.0049588271720085
CHILDREN;2;6.363887723444225
CHILDREN;3;3.1819438617221123
CHILDREN;5;6.363887723444225
CHILDREN;14;1.5909719308610561
CHILDREN;17;1.5909719308610561
CHILDREN;20;3.1819438617221123
CHILDREN;21;3.1819438617221123
CHILDREN;29;4.772915792583168
CHILDREN;34;1.5909719308610561
CHILDREN;39;3.1819438617221123
CHILDREN;43;4.772915792583168
CHILDREN;48;12.72777544688845
CHILDREN;49;1.5909719308610561
CHILDREN;51;1.5909719308610561
CHILDREN;57;1.5909719308610561
CHILDREN;58;7.954859654305281
CHILDREN;64;1.5909719308610561
CHILDREN;66;1.5909719308610561
CHILDREN;68;3.1819438617221123
CHILDREN;69;4.772915792583168
CHILDREN;70;3.1819438617221123
CHILDREN;74;1.5909719308610561
CHILDREN;75;1.5909719308610561
CHILDREN;87;1.5909719308610561
CHILDREN;92;1.5909719308610561
CHILDREN;93;4.772915792583168
CHILDREN;97;3.1819438617221123
CHILDREN;100;1.5909719308610561
CHILDREN;101;1.5909719308610561
CHILDREN;103;3.1819438617221123
CHILDREN;109;1.5909719308610561
CHILDREN;110;1.5909719308610561
CHILDREN;111;1.5909719308610561
CHILDREN;113;1.5909719308610561
CHILDREN;115;1.5909719308610561
CHILDREN;116;1.5909719308610561
CHILDREN;126;4.772915792583168
CHILDREN;127;1.5909719308610561
CHILDREN;133;3.1819438617221123
CHILDREN;134;1.5909719308610561
CHILDREN;149;3.1819438617221123
CHILDREN;155;3.1819438617221123
CHILDREN;159;1.5909719308610561
CHILDREN;160;3.1819438617221123
CHILDREN;162;1.5909719308610561
CHILDREN;163;1.5909719308610561
CHILDREN;164;1.5909719308610561
CHILDREN;170;4.772915792583168
CHILDREN;172;1.5909719308610561
CHILDREN;173;4.772915792583168
CHILDREN;185;1.5909719308610561
CHILDREN;189;1.5909719308610561
CHILDREN;192;1.5909719308610561
CHILDREN;194;3.1819438617221123
CHILDREN;209;3.1819438617221123
CHILDREN;211;6.363887723444225
CHILDREN;213;3.1819438617221123
CHILDREN;216;3.1819438617221123
CHILDREN;217;1.5909719308610561
CHILDREN;219;1.5909719308610561
CHILDREN;226;1.5909719308610561
CHILDREN;231;3.1819438617221123
CHILDREN;232;3.1819438617221123
CHILDREN;234;3.1819438617221123
CHILDREN;241;1.5909719308610561
CHILDREN;245;1.5909719308610561
CHILDREN;246;3.1819438617221123
CHILDREN;247;1.5909719308610561
CHILDREN;253;9.545831585166336
CHILDREN;259;9.545831585166336
CHILDREN;266;3.1819438617221123
CHILDREN;268;6.363887723444225
CHILDREN;269;1.5909719308610561
CHILDREN;271;3.1819438617221123
CHILDREN;272;6.363887723444225
CHILDREN;275;11.136803516027394
CHILDREN;284;3.1819438617221123
CHILDREN;285;1.5909719308610561
CHILDREN;286;4.772915792583168
CHILDREN;294;3.1819438617221123
CHILDREN;299;3.1819438617221123
CHILDREN;303;3.1819438617221123
CHILDREN;312;1.5909719308610561
CHILDREN;313;1.5909719308610561
CHILDREN;321;3.1819438617221123
CHILDREN;324;12.72777544688845
CHILDREN;330;1.5909719308610561
CHILDREN;331;9.545831585166336
CHILDREN;332;1.5909719308610561
CHILDREN;335;6.363887723444225
CHILDREN;338;1.5909719308610561
CHILDREN;339;1.5909719308610561
CHILDREN;341;1.5909719308610561
CHILDREN;343;1.5909719308610561
CHILDREN;345;3.1819438617221123
CHILDREN;348;1.5909719308610561
CHILDREN;349;3.1819438617221123
CHILDREN;351;1.5909719308610561
CHILDREN;352;1.5909719308610561
CHILDREN;354;1.5909719308610561
CHILDREN;355;3.1819438617221123
CHILDREN;356;3.1819438617221123
CHILDREN;357;1.5909719308610561
CHILDREN;359;1.5909719308610561
CHILDREN;361;3.1819438617221123
CHILDREN;369;3.1819438617221123
CHILDREN;370;3.1819438617221123
CHILDREN;373;6.363887723444225
CHILDREN;375;1.5909719308610561
CHILDREN;377;1.5909719308610561
CHILDREN;379;1.5909719308610561
CHILDREN;382;3.1819438617221123
CHILDREN;384;6.363887723444225
CHILDREN;387;3.1819438617221123
CHILDREN;388;4.772915792583168
CHILDREN;395;3.1819438617221123
CHILDREN;405;1.5909719308610561
CHILDREN;406;7.954859654305281
CHILDREN;407;1.5909719308610561
CHILDREN;412;1.5909719308610561
CHILDREN;417;3.1819438617221123
CHILDREN;420;4.772915792583168
CHILDREN;421;3.1819438617221123
CHILDREN;424;3.1819438617221123
CHILDREN;429;1.5909719308610561
CHILDREN;446;3.1819438617221123
CHILDREN;448;6.363887723444225
CHILDREN;452;1.5909719308610561
CHILDREN;456;1.5909719308610561
CHILDREN;457;1.5909719308610561
CHILDREN;466;3.1819438617221123
CHILDREN;481;3.1819438617221123
CHILDREN;486;1.5909719308610561
CHILDREN;487;1.5909719308610561
CHILDREN;491;1.5909719308610561
CHILDREN;498;1.5909719308610561
CHILDREN;506;4.772915792583168
CHILDREN;508;6.363887723444225
CHILDREN;510;1.5909719308610561
CHILDREN;513;1.5909719308610561
CHILDREN;517;1.5909719308610561
CHILDREN;518;1.5909719308610561
CHILDREN;526;4.772915792583168
CHILDREN;537;3.1819438617221123
CHILDREN;540;4.772915792583168
CHILDREN;542;1.5909719308610561
CHILDREN;554;4.772915792583168
CHILDREN;557;7.954859654305281
CHILDREN;563;4.772915792583168
CHILDREN;578;4.772915792583168
CHILDREN;580;1.5909719308610561
CHILDREN;582;1.5909719308610561
CHILDREN;584;1.5909719308610561
CHILDREN;585;7.954859654305281
CHILDREN;586;1.5909719308610561
CHILDREN;596;6.363887723444225
CHILDREN;609;1.5909719308610561
CHILDREN;613;4.772915792583168
CHILDREN;616;6.363887723444225
CHILDREN;620;3.1819438617221123
CHILDREN;626;3.1819438617221123
CHILDREN;628;1.5909719308610561
CHILDREN;632;6.363887723444225
CHILDREN;642;1.5909719308610561
CHILDREN;643;3.1819438617221123
CHILDREN;651;1.5909719308610561
CHILDREN;653;1.5909719308610561
CHILDREN;654;1.5909719308610561
CHILDREN;656;1.5909719308610561
CHILDREN;657;1.5909719308610561
CHILDREN;660;3.1819438617221123
CHILDREN;662;3.1819438617221123
CHILDREN;665;1.5909719308610561
CHILDREN;671;1.5909719308610561
CHILDREN;672;1.5909719308610561
CHILDREN;678;4.772915792583168
CHILDREN;679;4.772915792583168
CHILDREN;682;1.5909719308610561
CHILDREN;686;3.1819438617221123
CHILDREN;687;1.5909719308610561
CHILDREN;699;1.5909719308610561
CHILDREN;703;7.954859654305281
CHILDREN;704;1.5909719308610561
CHILDREN;708;1.5909719308610561
CHILDREN;709;9.545831585166336
CHILDREN;711;3.1819438617221123
CHILDREN;716;7.954859654305281
CHILDREN;718;1.5909719308610561
CHILDREN;719;1.5909719308610561
CHILDREN;725;1.5909719308610561
CHILDREN;731;1.5909719308610561
CHILDREN;732;1.5909719308610561
CHILDREN;745;1.5909719308610561
CHILDREN;755;4.772915792583168
CHILDREN;758;4.772915792583168
CHILDREN;760;3.1819438617221123
CHILDREN;761;4.772915792583168
CHILDREN;762;1.5909719308610561
CHILDREN;769;3.1819438617221123
CHILDREN;771;1.5909719308610561
CHILDREN;773;1.5909719308610561
CHILDREN;774;1.5909719308610561
CHILDREN;776;1.5909719308610561
CHILDREN;781;1.5909719308610561
CHILDREN;782;7.954859654305281
CHILDREN;783;4.772915792583168
CHILDREN;791;1.5909719308610561
CHILDREN;808;1.5909719308610561
CHILDREN;809;1.5909719308610561
CHILDREN;810;4.772915792583168
CHILDREN;811;1.5909719308610561
CHILDREN;812;1.5909719308610561
CHILDREN;814;3.1819438617221123
CHILDREN;816;4.772915792583168
CHILDREN;818;1.5909719308610561
CHILDREN;819;9.545831585166336
CHILDREN;820;4.772915792583168
CHILDREN;823;4.772915792583168
CHILDREN;824;3.1819438617221123
CHILDREN;825;3.1819438617221123
CHILDREN;830;3.1819438617221123
CHILDREN;838;3.1819438617221123
CHILDREN;863;3.1819438617221123
CHILDREN;864;3.1819438617221123
CHILDREN;875;1.5909719308610561
CHILDREN;878;1.5909719308610561
CHILDREN;879;1.5909719308610561
CHILDREN;882;1.5909719308610561
CHILDREN;883;4.772915792583168
CHILDREN;888;1.5909719308610561
CHILDREN;893;1.5909719308610561
CHILDREN;896;7.954859654305281
CHILDREN;897;1.5909719308610561
CHILDREN;898;3.1819438617221123
CHILDREN;902;4.772915792583168
CHILDREN;904;3.1819438617221123
CHILDREN;910;1.5909719308610561
CHILDREN;913;1.5909719308610561
CHILDREN;919;3.1819438617221123
CHILDREN;920;6.363887723444225
CHILDREN;924;7.954859654305281
CHILDREN;927;3.1819438617221123
CHILDREN;930;3.1819438617221123
CHILDREN;931;1.5909719308610561
CHILDREN;941;1.5909719308610561
CHILDREN;942;3.1819438617221123
CHILDREN;947;7.954859654305281
CHILDREN;962;1.5909719308610561
CHILDREN;963;6.363887723444225
CHILDREN;964;1.5909719308610561
CHILDREN;977;1.5909719308610561
CHILDREN;980;1.5909719308610561
CHILDREN;984;3.1819438617221123
CHILDREN;990;1.5909719308610561
CHILDREN;993;4.772915792583168
CHILDREN;998;1.5909719308610561
CHILDREN;1000;3.1819438617221123
CHILDREN;1013;4.772915792583168
CHILDREN;1019;1.5909719308610561
CHILDREN;1021;1.5909719308610561
CHILDREN;1022;4.772915792583168
CHILDREN;1024;1.5909719308610561
CHILDREN;1028;1.5909719308610561
CHILDREN;1034;3.1819438617221123
CHILDREN;1036;4.772915792583168
CHILDREN;1037;3.1819438617221123
CHILDREN;1039;3.1819438617221123
CHILDREN;1041;1.5909719308610561
CHILDREN;1043;4.772915792583168
CHILDREN;1045;3.1819438617221123
CHILDREN;1048;6.363887723444225
CHILDREN;1049;1.5909719308610561
CHILDREN;1051;4.772915792583168
CHILDREN;1078;1.5909719308610561
CHILDREN;1080;1.5909719308610561
CHILDREN;1081;1.5909719308610561
CHILDREN;1084;1.5909719308610561
CHILDREN;1087;4.772915792583168
CHILDREN;1097;1.5909719308610561
CHILDREN;1100;4.772915792583168
CHILDREN;1113;3.1819438617221123
CHILDREN;1115;3.1819438617221123
CHILDREN;1121;1.5909719308610561
CHILDREN;1128;1.5909719308610561
CHILDREN;1129;3.1819438617221123
CHILDREN;1131;1.5909719308610561
CHILDREN;1132;1.5909719308610561
CHILDREN;1133;3.1819438617221123
CHILDREN;1139;1.5909719308610561
CHILDREN;1147;1.5909719308610561
CHILDREN;1149;3.1819438617221123
CHILDREN;1151;6.363887723444225
CHILDREN;1153;3.1819438617221123
CHILDREN;1155;1.5909719308610561
CHILDREN;1158;1.5909719308610561
CHILDREN;1159;1.5909719308610561
CHILDREN;1164;1.5909719308610561
CHILDREN;1165;1.5909719308610561
CHILDREN;1169;3.1819438617221123
CHILDREN;1170;6.363887723444225
CHILDREN;1172;7.954859654305281
CHILDREN;1177;4.772915792583168
CHILDREN;1183;3.1819438617221123
CHILDREN;1188;3.1819438617221123
CHILDREN;1194;3.1819438617221123
CHILDREN;1198;1.5909719308610561
CHILDREN;1212;3.1819438617221123
CHILDREN;1213;3.1819438617221123
CHILDREN;1216;1.5909719308610561
CHILDREN;1217;1.5909719308610561
CHILDREN;1226;1.5909719308610561
CHILDREN;1227;1.5909719308610561
CHILDREN;1228;3.1819438617221123
CHILDREN;1229;1.5909719308610561
CHILDREN;1235;1.5909719308610561
CHILDREN;1237;6.363887723444225
CHILDREN;1239;1.5909719308610561
CHINA;276;7.122866658599083
CHINESE;276;14.245733317198166
CHLORAMPHENICOL;123;5.516649360865024
CHLORAMPHENICOL;648;22.066597443460097
CHLORAMPHENICOL;1010;5.516649360865024
CHLORAMPHENICOL;1086;5.516649360865024
CHLORAMPHENICOL;1090;5.516649360865024
CHLORHEXIDINE;638;7.122866658599083
CHLORIDE;19;3.013541493765173
CHLORIDE;65;21.09479045635621
CHLORIDE;91;9.04062448129552
CHLORIDE;94;3.013541493765173
CHLORIDE;106;3.013541493765173
CHLORIDE;179;3.013541493765173
CHLORIDE;189;3.013541493765173
CHLORIDE;219;3.013541493765173
CHLORIDE;225;3.013541493765173
CHLORIDE;261;9.04062448129552
CHLORIDE;268;3.013541493765173
CHLORIDE;274;3.013541493765173
CHLORIDE;297;3.013541493765173
CHLORIDE;313;3.013541493765173
CHLORIDE;314;3.013541493765173
CHLORIDE;324;6.027082987530346
CHLORIDE;325;3.013541493765173
CHLORIDE;337;6.027082987530346
CHLORIDE;362;3.013541493765173
CHLORIDE;376;6.027082987530346
CHLORIDE;403;3.013541493765173
CHLORIDE;404;6.027082987530346
CHLORIDE;441;3.013541493765173
CHLORIDE;470;3.013541493765173
CHLORIDE;471;9.04062448129552
CHLORIDE;559;3.013541493765173
CHLORIDE;565;3.013541493765173
CHLORIDE;611;3.013541493765173
CHLORIDE;627;3.013541493765173
CHLORIDE;637;3.013541493765173
CHLORIDE;638;3.013541493765173
CHLORIDE;677;12.054165975060693
CHLORIDE;716;6.027082987530346
CHLORIDE;719;3.013541493765173
CHLORIDE;773;3.013541493765173
CHLORIDE;776;3.013541493765173
CHLORIDE;781;3.013541493765173
CHLORIDE;793;3.013541493765173
CHLORIDE;795;9.04062448129552
CHLORIDE;797;3.013541493765173
CHLORIDE;798;3.013541493765173
CHLORIDE;817;9.04062448129552
CHLORIDE;818;18.08124896259104
CHLORIDE;823;3.013541493765173
CHLORIDE;846;3.013541493765173
CHLORIDE;875;6.027082987530346
CHLORIDE;913;6.027082987530346
CHLORIDE;927;3.013541493765173
CHLORIDE;929;3.013541493765173
CHLORIDE;955;3.013541493765173
CHLORIDE;978;18.08124896259104
CHLORIDE;981;6.027082987530346
CHLORIDE;995;6.027082987530346
CHLORIDE;996;15.067707468825866
CHLORIDE;1000;3.013541493765173
CHLORIDE;1058;3.013541493765173
CHLORIDE;1105;6.027082987530346
CHLORIDE;1109;3.013541493765173
CHLORIDE;1120;6.027082987530346
CHLORIDE;1167;3.013541493765173
CHLORIDE;1183;3.013541493765173
CHLORIDE;1186;3.013541493765173
CHLORIDE;1201;3.013541493765173
CHLORIDE;1215;6.027082987530346
CHLOROFORM;26;5.516649360865024
CHLOROFORM;141;5.516649360865024
CHLOROFORM;681;5.516649360865024
CHLOROFORM;862;5.516649360865024
CHLOROFORM;1070;5.516649360865024
CHOICE;49;5.335131339670753
CHOICE;79;5.335131339670753
CHOICE;122;5.335131339670753
CHOICE;773;5.335131339670753
CHOICE;812;5.335131339670753
CHOICE;1020;5.335131339670753
CHOLANGIOGRAPHY;364;6.430525604644662
CHOLANGIOGRAPHY;594;6.430525604644662
CHOLECALCIFEROL;1108;7.122866658599083
CHOLECYSTOGRAMS;364;6.025865973825314
CHOLECYSTOGRAMS;594;6.025865973825314
CHOLECYSTOGRAMS;725;6.025865973825314
CHOLECYSTOGRAPHIC;594;7.122866658599083
CHOLECYSTOGRAPHY;594;14.245733317198166
CHOLECYSTOKININ;955;21.36859997579725
CHOLEDOCHAL;149;7.122866658599083
CHOLELITHIASIS;364;5.516649360865024
CHOLELITHIASIS;658;5.516649360865024
CHOLELITHIASIS;725;16.549948082595073
CHOLELITHIASIS;978;11.033298721730048
CHOLELITHIASIS;1000;5.516649360865024
